时间,开盘,最高,最低,收盘
2025-08-16 17:31:00,144.57,144.86,142.6,143.24
2025-08-16 17:32:00,143.24,146.35,142.94,144.93
2025-08-16 17:33:00,144.93,144.93,144.87,144.88
2025-08-16 17:34:00,144.88,149.58,143.82,147.74
2025-08-16 17:35:00,147.74,149.29,147.2,148.96
2025-08-16 17:36:00,148.96,149.03,148.77,148.79
2025-08-16 17:37:00,148.79,151.56,148.75,151.06
2025-08-16 17:38:00,151.06,154.88,150.87,153.67
2025-08-16 17:39:00,153.67,154.32,153.51,154.16
2025-08-16 17:40:00,154.16,154.89,149.29,151.11
2025-08-16 17:41:00,151.11,152.17,150.78,152.06
2025-08-16 17:42:00,152.06,152.11,151.25,151.6
2025-08-16 17:43:00,151.6,152.02,150.54,150.67
2025-08-16 17:44:00,150.67,155.77,150.41,153.4
2025-08-16 17:45:00,153.4,156.75,152.56,156.44
2025-08-16 17:46:00,156.44,156.56,156.43,156.53
2025-08-16 17:47:00,156.53,157.54,156.4,157.34
2025-08-16 17:48:00,157.34,158.04,154.59,155.67
2025-08-16 17:49:00,155.67,156.65,155.45,156.22
2025-08-16 17:50:00,156.22,156.36,154.48,154.95
2025-08-16 17:51:00,154.95,155.23,152.76,153.35
2025-08-16 17:52:00,153.35,157.04,152.93,156.1
2025-08-16 17:53:00,156.1,156.88,155.85,156.75
2025-08-16 17:54:00,156.75,156.76,156.2,156.26
2025-08-16 17:55:00,156.26,156.77,154.33,154.66
2025-08-16 17:56:00,154.66,158.06,154.12,156.73
2025-08-16 17:57:00,156.73,158.18,156.57,157.74
2025-08-16 17:58:00,157.74,162.34,156.73,160.52
2025-08-16 17:59:00,160.52,162.19,160.18,161.95
2025-08-16 18:00:00,161.95,163.42,161.62,162.8
2025-08-16 18:01:00,162.8,163.26,162.79,163.06
2025-08-16 18:02:00,163.06,163.55,158.59,160.24
2025-08-16 18:03:00,160.24,162.05,159.83,161.18
2025-08-16 18:04:00,161.18,161.23,160.88,160.91
2025-08-16 18:05:00,160.91,162.42,160.76,161.85
2025-08-16 18:06:00,161.85,164.96,161.0,163.95
2025-08-16 18:07:00,163.95,164.97,160.21,161.12
2025-08-16 18:08:00,161.12,161.65,161.01,161.6
2025-08-16 18:09:00,161.6,161.67,158.91,159.83
2025-08-16 18:10:00,159.83,165.31,158.77,162.82
2025-08-16 18:11:00,162.82,163.1,160.17,160.43
2025-08-16 18:12:00,160.43,162.52,159.97,162.16
2025-08-16 18:13:00,162.16,162.78,162.07,162.56
2025-08-16 18:14:00,162.56,163.33,159.48,160.65
2025-08-16 18:15:00,160.65,160.69,160.48,160.51
2025-08-16 18:16:00,160.51,163.03,160.38,162.45
2025-08-16 18:17:00,162.45,163.13,158.39,160.04
2025-08-16 18:18:00,160.04,160.52,158.36,159.04
2025-08-16 18:19:00,159.04,160.35,158.77,160.34
2025-08-16 18:20:00,160.34,160.86,158.46,158.55
2025-08-16 18:21:00,158.55,161.32,158.48,160.6
2025-08-16 18:22:00,160.6,160.65,160.12,160.3
2025-08-16 18:23:00,160.3,163.2,160.13,162.33
2025-08-16 18:24:00,162.33,163.92,161.92,163.27
2025-08-16 18:25:00,163.27,163.79,160.61,161.56
2025-08-16 18:26:00,161.56,162.1,159.17,160.23
2025-08-16 18:27:00,160.23,161.03,156.94,157.23
2025-08-16 18:28:00,157.23,158.69,157.17,158.41
2025-08-16 18:29:00,158.41,158.82,155.22,155.36
2025-08-16 18:30:00,155.36,155.98,155.05,155.93
2025-08-16 18:31:00,155.93,156.28,154.62,155.18
2025-08-16 18:32:00,155.18,155.18,154.91,155.01
2025-08-16 18:33:00,155.01,155.02,154.7,154.8
2025-08-16 18:34:00,154.8,154.89,154.3,154.5
2025-08-16 18:35:00,154.5,159.11,154.3,157.09
2025-08-16 18:36:00,157.09,157.48,156.24,156.38
2025-08-16 18:37:00,156.38,156.41,154.84,155.35
2025-08-16 18:38:00,155.35,155.84,155.31,155.62
2025-08-16 18:39:00,155.62,157.04,155.35,156.88
2025-08-16 18:40:00,156.88,158.66,156.73,158.63
2025-08-16 18:41:00,158.63,159.08,157.37,157.43
2025-08-16 18:42:00,157.43,158.29,154.27,154.46
2025-08-16 18:43:00,154.46,155.76,149.91,151.96
2025-08-16 18:44:00,151.96,152.48,151.86,152.34
2025-08-16 18:45:00,152.34,152.59,150.22,150.69
2025-08-16 18:46:00,150.69,151.44,150.43,151.33
2025-08-16 18:47:00,151.33,151.34,147.11,148.94
2025-08-16 18:48:00,148.94,149.42,146.88,147.49
2025-08-16 18:49:00,147.49,147.72,146.31,146.56
2025-08-16 18:50:00,146.56,148.21,146.13,148.03
2025-08-16 18:51:00,148.03,148.13,147.09,147.51
2025-08-16 18:52:00,147.51,150.55,147.29,149.83
2025-08-16 18:53:00,149.83,150.11,149.79,150.02
2025-08-16 18:54:00,150.02,153.04,149.73,151.97
2025-08-16 18:55:00,151.97,152.72,148.95,149.07
2025-08-16 18:56:00,149.07,149.71,149.06,149.43
2025-08-16 18:57:00,149.43,149.75,147.0,147.84
2025-08-16 18:58:00,147.84,149.01,147.59,148.53
2025-08-16 18:59:00,148.53,149.12,145.31,146.76
2025-08-16 19:00:00,146.76,146.83,146.13,146.34
2025-08-16 19:01:00,146.34,146.67,144.62,144.92
2025-08-16 19:02:00,144.92,146.08,144.83,145.95
2025-08-16 19:03:00,145.95,147.26,145.6,147.03
2025-08-16 19:04:00,147.03,147.22,145.35,145.68
2025-08-16 19:05:00,145.68,146.89,145.61,146.76
2025-08-16 19:06:00,146.76,148.36,146.46,147.72
2025-08-16 19:07:00,147.72,148.72,147.66,148.54
2025-08-16 19:08:00,148.54,150.38,148.47,149.96
2025-08-16 19:09:00,149.96,153.35,149.08,152.31
2025-08-16 19:10:00,152.31,152.74,150.66,151.36
2025-08-16 19:11:00,151.36,154.08,151.16,153.84
2025-08-16 19:12:00,153.84,154.4,150.43,151.77
2025-08-16 19:13:00,151.77,152.28,151.71,152.18
2025-08-16 19:14:00,152.18,155.56,151.48,154.76
2025-08-16 19:15:00,154.76,158.15,154.08,157.27
2025-08-16 19:16:00,157.27,157.87,153.88,154.84
2025-08-16 19:17:00,154.84,156.77,154.24,156.64
2025-08-16 19:18:00,156.64,160.86,156.44,159.65
2025-08-16 19:19:00,159.65,160.22,157.53,157.57
2025-08-16 19:20:00,157.57,160.93,156.88,159.77
2025-08-16 19:21:00,159.77,161.1,159.77,160.99
2025-08-16 19:22:00,160.99,162.69,160.96,162.54
2025-08-16 19:23:00,162.54,163.23,159.83,160.39
2025-08-16 19:24:00,160.39,161.61,159.99,161.25
2025-08-16 19:25:00,161.25,162.24,158.48,158.72
2025-08-16 19:26:00,158.72,158.75,158.01,158.14
2025-08-16 19:27:00,158.14,161.29,157.56,160.51
2025-08-16 19:28:00,160.51,160.88,157.81,158.92
2025-08-16 19:29:00,158.92,158.99,155.63,156.64
2025-08-16 19:30:00,156.64,159.98,155.44,159.44
2025-08-16 19:31:00,159.44,160.63,155.08,157.04
2025-08-16 19:32:00,157.04,157.08,155.87,155.95
2025-08-16 19:33:00,155.95,156.5,153.32,154.14
2025-08-16 19:34:00,154.14,154.62,152.53,153.04
2025-08-16 19:35:00,153.04,153.34,151.08,151.66
2025-08-16 19:36:00,151.66,151.8,150.37,150.53
2025-08-16 19:37:00,150.53,154.07,149.72,152.88
2025-08-16 19:38:00,152.88,154.77,152.45,154.1
2025-08-16 19:39:00,154.1,158.16,153.54,156.8
2025-08-16 19:40:00,156.8,156.93,154.98,155.3
2025-08-16 19:41:00,155.3,156.48,155.15,156.47
2025-08-16 19:42:00,156.47,156.88,154.36,154.96
2025-08-16 19:43:00,154.96,155.35,153.7,154.03
2025-08-16 19:44:00,154.03,156.54,153.73,156.13
2025-08-16 19:45:00,156.13,156.89,152.86,153.58
2025-08-16 19:46:00,153.58,153.99,151.36,151.81
2025-08-16 19:47:00,151.81,152.22,149.57,150.24
2025-08-16 19:48:00,150.24,150.52,145.87,147.7
2025-08-16 19:49:00,147.7,147.79,146.48,146.62
2025-08-16 19:50:00,146.62,146.82,145.18,145.79
2025-08-16 19:51:00,145.79,146.25,141.9,143.48
2025-08-16 19:52:00,143.48,144.52,140.83,140.93
2025-08-16 19:53:00,140.93,141.76,136.93,138.15
2025-08-16 19:54:00,138.15,140.9,137.48,140.14
2025-08-16 19:55:00,140.14,140.91,137.84,138.82
2025-08-16 19:56:00,138.82,142.23,138.79,140.61
2025-08-16 19:57:00,140.61,140.67,140.59,140.66
2025-08-16 19:58:00,140.66,141.7,140.35,141.46
2025-08-16 19:59:00,141.46,141.65,141.43,141.64
2025-08-16 20:00:00,141.64,141.71,140.08,140.48
2025-08-16 20:01:00,140.48,141.34,140.48,140.95
2025-08-16 20:02:00,140.95,141.15,139.7,140.06
2025-08-16 20:03:00,140.06,140.06,140.04,140.04
2025-08-16 20:04:00,140.04,141.1,139.99,140.86
2025-08-16 20:05:00,140.86,144.15,140.27,143.26
2025-08-16 20:06:00,143.26,143.76,140.79,141.85
2025-08-16 20:07:00,141.85,142.0,139.63,139.93
2025-08-16 20:08:00,139.93,140.12,136.06,137.74
2025-08-16 20:09:00,137.74,137.87,135.06,135.1
2025-08-16 20:10:00,135.1,135.83,132.52,133.07
2025-08-16 20:11:00,133.07,133.4,130.86,131.53
2025-08-16 20:12:00,131.53,131.86,130.09,130.47
2025-08-16 20:13:00,130.47,132.66,130.07,131.9
2025-08-16 20:14:00,131.9,132.41,131.8,132.22
2025-08-16 20:15:00,132.22,135.16,131.45,134.11
2025-08-16 20:16:00,134.11,134.97,132.43,132.47
2025-08-16 20:17:00,132.47,133.29,132.4,133.01
2025-08-16 20:18:00,133.01,133.1,132.71,132.73
2025-08-16 20:19:00,132.73,134.03,132.66,133.82
2025-08-16 20:20:00,133.82,133.99,132.05,132.57
2025-08-16 20:21:00,132.57,133.07,129.71,130.95
2025-08-16 20:22:00,130.95,131.23,129.59,129.93
2025-08-16 20:23:00,129.93,130.01,129.2,129.44
2025-08-16 20:24:00,129.44,129.53,129.42,129.51
2025-08-16 20:25:00,129.51,130.43,129.36,130.12
2025-08-16 20:26:00,130.12,130.41,127.51,127.75
2025-08-16 20:27:00,127.75,129.6,127.4,128.87
2025-08-16 20:28:00,128.87,131.63,128.62,131.32
2025-08-16 20:29:00,131.32,132.67,131.19,132.12
2025-08-16 20:30:00,132.12,132.22,130.78,131.11
2025-08-16 20:31:00,131.11,131.54,129.85,129.91
2025-08-16 20:32:00,129.91,130.29,127.76,128.3
2025-08-16 20:33:00,128.3,128.66,126.13,126.82
2025-08-16 20:34:00,126.82,130.14,126.68,128.99
2025-08-16 20:35:00,128.99,129.57,126.32,126.83
2025-08-16 20:36:00,126.83,129.85,126.52,128.77
2025-08-16 20:37:00,128.77,130.03,128.47,129.89
2025-08-16 20:38:00,129.89,129.96,129.22,129.36
2025-08-16 20:39:00,129.36,132.22,129.08,131.26
2025-08-16 20:40:00,131.26,131.32,131.25,131.29
2025-08-16 20:41:00,131.29,131.88,131.2,131.86
2025-08-16 20:42:00,131.86,133.53,131.62,133.12
2025-08-16 20:43:00,133.12,133.39,132.19,132.21
2025-08-16 20:44:00,132.21,134.35,131.96,133.96
2025-08-16 20:45:00,133.96,134.68,130.59,131.34
2025-08-16 20:46:00,131.34,131.34,131.21,131.23
2025-08-16 20:47:00,131.23,133.48,130.63,132.82
2025-08-16 20:48:00,132.82,133.33,130.02,130.53
2025-08-16 20:49:00,130.53,130.73,127.74,128.59
2025-08-16 20:50:00,128.59,129.0,125.52,126.05
2025-08-16 20:51:00,126.05,126.43,125.98,126.36
2025-08-16 20:52:00,126.36,128.32,126.15,127.56
2025-08-16 20:53:00,127.56,128.07,125.46,126.23
2025-08-16 20:54:00,126.23,126.26,126.22,126.26
2025-08-16 20:55:00,126.26,126.28,126.25,126.27
2025-08-16 20:56:00,126.27,126.56,124.4,124.98
2025-08-16 20:57:00,124.98,125.62,122.53,123.61
2025-08-16 20:58:00,123.61,124.63,123.4,124.37
2025-08-16 20:59:00,124.37,124.99,124.19,124.86
2025-08-16 21:00:00,124.86,125.82,122.4,122.88
2025-08-16 21:01:00,122.88,124.01,122.78,124.01
2025-08-16 21:02:00,124.01,125.04,123.76,124.99
2025-08-16 21:03:00,124.99,125.33,122.54,123.41
2025-08-16 21:04:00,123.41,124.08,123.25,123.86
2025-08-16 21:05:00,123.86,127.06,123.8,126.27
2025-08-16 21:06:00,126.27,129.7,126.11,128.28
2025-08-16 21:07:00,128.28,130.52,127.49,130.0
2025-08-16 21:08:00,130.0,130.27,127.98,128.45
2025-08-16 21:09:00,128.45,128.84,128.38,128.74
2025-08-16 21:10:00,128.74,129.44,128.54,129.22
2025-08-16 21:11:00,129.22,132.31,128.7,131.11
2025-08-16 21:12:00,131.11,131.19,130.76,130.78
2025-08-16 21:13:00,130.78,132.01,130.45,131.83
2025-08-16 21:14:00,131.83,134.52,131.53,133.59
2025-08-16 21:15:00,133.59,133.66,132.09,132.49
2025-08-16 21:16:00,132.49,133.08,132.34,132.82
2025-08-16 21:17:00,132.82,133.21,132.77,133.12
2025-08-16 21:18:00,133.12,133.21,132.42,132.69
2025-08-16 21:19:00,132.69,132.8,131.05,131.43
2025-08-16 21:20:00,131.43,134.18,131.19,133.45
2025-08-16 21:21:00,133.45,135.58,133.02,134.8
2025-08-16 21:22:00,134.8,135.22,133.33,133.44
2025-08-16 21:23:00,133.44,133.57,133.0,133.05
2025-08-16 21:24:00,133.05,133.25,129.78,131.35
2025-08-16 21:25:00,131.35,132.55,131.27,132.37
2025-08-16 21:26:00,132.37,133.91,132.18,133.38
2025-08-16 21:27:00,133.38,137.09,133.25,135.79
2025-08-16 21:28:00,135.79,136.88,135.74,136.61
2025-08-16 21:29:00,136.61,136.74,135.17,135.36
2025-08-16 21:30:00,135.36,135.81,134.16,134.19
2025-08-16 21:31:00,134.19,136.51,133.79,135.64
2025-08-16 21:32:00,135.64,135.79,133.74,134.37
2025-08-16 21:33:00,134.37,134.45,133.67,133.93
2025-08-16 21:34:00,133.93,134.13,132.49,132.88
2025-08-16 21:35:00,132.88,133.1,130.39,130.64
2025-08-16 21:36:00,130.64,132.01,130.33,131.61
2025-08-16 21:37:00,131.61,132.17,129.97,130.32
2025-08-16 21:38:00,130.32,130.77,128.53,129.1
2025-08-16 21:39:00,129.1,129.1,129.09,129.09
2025-08-16 21:40:00,129.09,129.59,129.02,129.4
2025-08-16 21:41:00,129.4,129.49,128.79,129.0
2025-08-16 21:42:00,129.0,130.38,128.58,130.25
2025-08-16 21:43:00,130.25,133.38,129.95,132.79
2025-08-16 21:44:00,132.79,132.93,129.89,130.65
2025-08-16 21:45:00,130.65,130.79,130.63,130.78
2025-08-16 21:46:00,130.78,134.43,130.5,132.93
2025-08-16 21:47:00,132.93,134.65,132.6,134.5
2025-08-16 21:48:00,134.5,135.34,134.39,135.09
2025-08-16 21:49:00,135.09,135.41,135.03,135.35
2025-08-16 21:50:00,135.35,135.93,131.54,133.2
2025-08-16 21:51:00,133.2,133.39,130.72,131.29
2025-08-16 21:52:00,131.29,131.46,129.13,129.37
2025-08-16 21:53:00,129.37,129.51,125.97,127.16
2025-08-16 21:54:00,127.16,129.58,127.13,128.6
2025-08-16 21:55:00,128.6,132.02,127.29,131.11
2025-08-16 21:56:00,131.11,131.32,129.26,129.63
2025-08-16 21:57:00,129.63,132.03,128.67,131.85
2025-08-16 21:58:00,131.85,134.89,131.77,134.11
2025-08-16 21:59:00,134.11,137.71,133.86,136.44
2025-08-16 22:00:00,136.44,137.17,136.42,137.08
2025-08-16 22:01:00,137.08,137.84,136.99,137.74
2025-08-16 22:02:00,137.74,138.03,133.6,135.02
2025-08-16 22:03:00,135.02,135.83,132.36,133.43
2025-08-16 22:04:00,133.43,133.58,130.62,131.15
2025-08-16 22:05:00,131.15,131.41,129.56,129.78
2025-08-16 22:06:00,129.78,129.79,129.45,129.57
2025-08-16 22:07:00,129.57,129.62,129.37,129.46
2025-08-16 22:08:00,129.46,129.55,129.46,129.52
2025-08-16 22:09:00,129.52,131.35,129.42,131.31
2025-08-16 22:10:00,131.31,133.85,131.17,133.52
2025-08-16 22:11:00,133.52,137.95,132.5,136.13
2025-08-16 22:12:00,136.13,138.98,135.56,138.67
2025-08-16 22:13:00,138.67,138.95,136.86,137.33
2025-08-16 22:14:00,137.33,138.57,137.01,138.19
2025-08-16 22:15:00,138.19,141.72,137.91,140.07
2025-08-16 22:16:00,140.07,140.35,138.23,138.64
2025-08-16 22:17:00,138.64,139.06,136.14,136.58
2025-08-16 22:18:00,136.58,137.19,136.39,137.02
2025-08-16 22:19:00,137.02,137.62,134.07,135.03
2025-08-16 22:20:00,135.03,135.09,134.29,134.33
2025-08-16 22:21:00,134.33,134.85,134.27,134.8
2025-08-16 22:22:00,134.8,135.72,134.72,135.51
2025-08-16 22:23:00,135.51,135.54,133.94,134.33
2025-08-16 22:24:00,134.33,135.13,130.75,131.7
2025-08-16 22:25:00,131.7,133.35,131.35,132.81
2025-08-16 22:26:00,132.81,133.09,129.0,130.6
2025-08-16 22:27:00,130.6,131.25,130.48,130.96
2025-08-16 22:28:00,130.96,133.25,130.81,132.15
2025-08-16 22:29:00,132.15,132.71,130.43,130.74
2025-08-16 22:30:00,130.74,131.13,130.54,131.1
2025-08-16 22:31:00,131.1,131.75,129.45,129.46
2025-08-16 22:32:00,129.46,129.67,128.66,128.82
2025-08-16 22:33:00,128.82,131.93,128.51,131.35
2025-08-16 22:34:00,131.35,131.65,128.14,129.36
2025-08-16 22:35:00,129.36,129.5,128.18,128.35
2025-08-16 22:36:00,128.35,130.5,128.2,129.9
2025-08-16 22:37:00,129.9,129.91,128.19,128.72
2025-08-16 22:38:00,128.72,129.17,126.71,127.53
2025-08-16 22:39:00,127.53,127.61,126.69,126.96
2025-08-16 22:40:00,126.96,126.98,125.63,125.92
2025-08-16 22:41:00,125.92,125.97,124.72,125.02
2025-08-16 22:42:00,125.02,125.08,124.68,124.77
2025-08-16 22:43:00,124.77,125.87,124.72,125.5
2025-08-16 22:44:00,125.5,125.68,124.83,124.97
2025-08-16 22:45:00,124.97,125.32,121.81,122.58
2025-08-16 22:46:00,122.58,123.62,122.23,123.48
2025-08-16 22:47:00,123.48,123.51,123.18,123.3
2025-08-16 22:48:00,123.3,126.57,122.87,125.43
2025-08-16 22:49:00,125.43,129.07,125.16,127.84
2025-08-16 22:50:00,127.84,127.96,126.09,126.33
2025-08-16 22:51:00,126.33,126.97,126.28,126.96
2025-08-16 22:52:00,126.96,127.57,126.77,127.52
2025-08-16 22:53:00,127.52,127.58,126.14,126.27
2025-08-16 22:54:00,126.27,127.09,126.16,126.86
2025-08-16 22:55:00,126.86,127.08,124.28,124.95
2025-08-16 22:56:00,124.95,126.12,124.65,126.11
2025-08-16 22:57:00,126.11,128.32,125.77,127.56
2025-08-16 22:58:00,127.56,130.79,127.42,129.93
2025-08-16 22:59:00,129.93,130.86,127.35,128.1
2025-08-16 23:00:00,128.1,130.44,127.92,129.97
2025-08-16 23:01:00,129.97,130.68,127.98,128.06
2025-08-16 23:02:00,128.06,128.82,125.93,126.36
2025-08-16 23:03:00,126.36,126.4,126.16,126.17
2025-08-16 23:04:00,126.17,126.26,125.17,125.22
2025-08-16 23:05:00,125.22,127.4,124.45,127.32
2025-08-16 23:06:00,127.32,127.58,124.1,124.9
2025-08-16 23:07:00,124.9,124.94,123.64,124.08
2025-08-16 23:08:00,124.08,124.08,123.21,123.51
2025-08-16 23:09:00,123.51,123.52,123.23,123.31
2025-08-16 23:10:00,123.31,123.41,122.78,122.97
2025-08-16 23:11:00,122.97,123.07,122.25,122.34
2025-08-16 23:12:00,122.34,122.7,119.64,120.5
2025-08-16 23:13:00,120.5,122.23,120.23,121.87
2025-08-16 23:14:00,121.87,122.56,119.74,119.94
2025-08-16 23:15:00,119.94,120.02,116.82,117.64
2025-08-16 23:16:00,117.64,117.93,114.75,115.71
2025-08-16 23:17:00,115.71,116.16,113.63,113.97
2025-08-16 23:18:00,113.97,116.29,113.42,115.95
2025-08-16 23:19:00,115.95,117.52,115.6,116.94
2025-08-16 23:20:00,116.94,119.52,116.38,118.73
2025-08-16 23:21:00,118.73,120.29,118.6,120.23
2025-08-16 23:22:00,120.23,120.42,119.32,119.63
2025-08-16 23:23:00,119.63,119.84,119.62,119.82
2025-08-16 23:24:00,119.82,120.57,117.61,118.17
2025-08-16 23:25:00,118.17,119.08,117.98,119.05
2025-08-16 23:26:00,119.05,119.86,116.92,117.58
2025-08-16 23:27:00,117.58,117.6,117.58,117.59
2025-08-16 23:28:00,117.59,120.52,116.79,119.67
2025-08-16 23:29:00,119.67,120.01,118.19,118.42
2025-08-16 23:30:00,118.42,118.7,116.88,117.32
2025-08-16 23:31:00,117.32,119.44,116.91,119.37
2025-08-16 23:32:00,119.37,119.39,119.16,119.23
2025-08-16 23:33:00,119.23,120.26,119.13,120.11
2025-08-16 23:34:00,120.11,123.37,119.68,122.14
2025-08-16 23:35:00,122.14,126.35,121.03,124.49
2025-08-16 23:36:00,124.49,125.86,124.4,125.67
2025-08-16 23:37:00,125.67,127.45,125.61,127.11
2025-08-16 23:38:00,127.11,128.26,126.96,128.07
2025-08-16 23:39:00,128.07,129.19,127.91,128.95
2025-08-16 23:40:00,128.95,129.25,127.86,128.37
2025-08-16 23:41:00,128.37,128.38,128.09,128.15
2025-08-16 23:42:00,128.15,128.63,126.73,127.09
2025-08-16 23:43:00,127.09,129.21,126.48,128.98
2025-08-16 23:44:00,128.98,129.06,127.92,128.3
2025-08-16 23:45:00,128.3,128.58,125.5,126.61
2025-08-16 23:46:00,126.61,126.62,123.37,124.17
2025-08-16 23:47:00,124.17,124.28,122.27,122.9
2025-08-16 23:48:00,122.9,123.5,120.71,121.02
2025-08-16 23:49:00,121.02,123.53,120.24,123.44
2025-08-16 23:50:00,123.44,123.55,121.71,122.28
2025-08-16 23:51:00,122.28,124.93,121.95,124.17
2025-08-16 23:52:00,124.17,127.13,124.17,126.35
2025-08-16 23:53:00,126.35,127.18,123.96,124.02
2025-08-16 23:54:00,124.02,124.86,120.16,121.55
2025-08-16 23:55:00,121.55,122.54,117.62,119.16
2025-08-16 23:56:00,119.16,121.41,118.88,121.15
2025-08-16 23:57:00,121.15,121.17,120.69,120.7
2025-08-16 23:58:00,120.7,121.43,120.66,121.19
2025-08-16 23:59:00,121.19,121.42,121.19,121.33
2025-08-17 00:00:00,121.33,123.4,120.6,122.79
2025-08-17 00:01:00,122.79,125.3,122.13,124.77
2025-08-17 00:02:00,124.77,125.18,121.03,122.39
2025-08-17 00:03:00,122.39,122.78,120.34,121.17
2025-08-17 00:04:00,121.17,121.35,118.49,119.05
2025-08-17 00:05:00,119.05,119.23,119.05,119.18
2025-08-17 00:06:00,119.18,119.2,116.68,117.33
2025-08-17 00:07:00,117.33,117.63,114.96,115.73
2025-08-17 00:08:00,115.73,115.74,115.66,115.68
2025-08-17 00:09:00,115.68,116.59,115.53,116.52
2025-08-17 00:10:00,116.52,118.35,116.5,117.9
2025-08-17 00:11:00,117.9,118.22,115.47,115.64
2025-08-17 00:12:00,115.64,117.18,115.42,116.55
2025-08-17 00:13:00,116.55,116.93,116.46,116.76
2025-08-17 00:14:00,116.76,117.17,116.68,117.03
2025-08-17 00:15:00,117.03,117.06,116.14,116.48
2025-08-17 00:16:00,116.48,116.73,115.03,115.52
2025-08-17 00:17:00,115.52,117.14,115.3,116.68
2025-08-17 00:18:00,116.68,117.53,116.49,117.2
2025-08-17 00:19:00,117.2,118.19,116.99,117.87
2025-08-17 00:20:00,117.87,118.85,117.72,118.49
2025-08-17 00:21:00,118.49,118.99,116.75,117.37
2025-08-17 00:22:00,117.37,117.56,115.12,115.94
2025-08-17 00:23:00,115.94,117.22,115.93,116.92
2025-08-17 00:24:00,116.92,117.21,115.68,115.71
2025-08-17 00:25:00,115.71,117.24,115.5,116.84
2025-08-17 00:26:00,116.84,117.08,116.06,116.22
2025-08-17 00:27:00,116.22,116.38,114.26,114.66
2025-08-17 00:28:00,114.66,114.92,113.08,113.17
2025-08-17 00:29:00,113.17,114.05,109.88,110.94
2025-08-17 00:30:00,110.94,113.46,110.85,112.68
2025-08-17 00:31:00,112.68,115.33,112.02,114.29
2025-08-17 00:32:00,114.29,117.75,114.01,116.57
2025-08-17 00:33:00,116.57,118.26,116.12,118.2
2025-08-17 00:34:00,118.2,119.42,117.96,118.94
2025-08-17 00:35:00,118.94,119.2,116.04,117.35
2025-08-17 00:36:00,117.35,117.42,115.73,116.23
2025-08-17 00:37:00,116.23,117.22,115.92,116.97
2025-08-17 00:38:00,116.97,117.54,114.65,115.48
2025-08-17 00:39:00,115.48,115.71,113.87,114.01
2025-08-17 00:40:00,114.01,114.33,111.58,112.53
2025-08-17 00:41:00,112.53,112.88,111.68,111.83
2025-08-17 00:42:00,111.83,112.92,111.38,112.78
2025-08-17 00:43:00,112.78,114.44,112.72,114.37
2025-08-17 00:44:00,114.37,116.43,113.83,116.29
2025-08-17 00:45:00,116.29,116.94,112.65,114.04
2025-08-17 00:46:00,114.04,116.76,113.7,115.85
2025-08-17 00:47:00,115.85,115.87,115.24,115.26
2025-08-17 00:48:00,115.26,115.48,113.88,113.92
2025-08-17 00:49:00,113.92,114.19,112.75,112.86
2025-08-17 00:50:00,112.86,114.03,112.62,113.67
2025-08-17 00:51:00,113.67,114.47,110.07,111.42
2025-08-17 00:52:00,111.42,111.83,109.38,109.66
2025-08-17 00:53:00,109.66,111.55,109.41,111.11
2025-08-17 00:54:00,111.11,111.69,111.11,111.63
2025-08-17 00:55:00,111.63,114.28,111.55,113.42
2025-08-17 00:56:00,113.42,113.77,110.63,111.97
2025-08-17 00:57:00,111.97,114.07,111.53,113.45
2025-08-17 00:58:00,113.45,113.58,113.0,113.02
2025-08-17 00:59:00,113.02,113.05,111.69,111.85
2025-08-17 01:00:00,111.85,112.15,109.48,109.97
2025-08-17 01:01:00,109.97,109.99,109.21,109.28
2025-08-17 01:02:00,109.28,110.09,109.11,109.83
2025-08-17 01:03:00,109.83,111.9,109.48,111.66
2025-08-17 01:04:00,111.66,112.07,109.83,110.43
2025-08-17 01:05:00,110.43,110.49,110.43,110.46
2025-08-17 01:06:00,110.46,110.7,108.77,108.99
2025-08-17 01:07:00,108.99,109.38,107.9,108.28
2025-08-17 01:08:00,108.28,108.45,105.38,106.24
2025-08-17 01:09:00,106.24,106.71,104.32,104.77
2025-08-17 01:10:00,104.77,104.93,102.87,103.55
2025-08-17 01:11:00,103.55,104.87,103.38,104.84
2025-08-17 01:12:00,104.84,104.9,104.84,104.9
2025-08-17 01:13:00,104.9,105.17,104.87,105.05
2025-08-17 01:14:00,105.05,105.14,102.13,103.16
2025-08-17 01:15:00,103.16,105.46,102.74,104.58
2025-08-17 01:16:00,104.58,105.39,104.46,105.13
2025-08-17 01:17:00,105.13,105.67,102.26,103.34
2025-08-17 01:18:00,103.34,106.36,102.62,105.36
2025-08-17 01:19:00,105.36,105.46,104.87,104.98
2025-08-17 01:20:00,104.98,107.39,104.49,106.8
2025-08-17 01:21:00,106.8,109.08,106.58,108.55
2025-08-17 01:22:00,108.55,108.58,108.01,108.04
